"PLANT_ID" "SUBPOP" "Lat_origin" "Long_origin" "PLOT_GL" "SITE" "FL50" "GR50" "cgdd_12c_gr2fl" "crain_gr2fl" "crain_5d" "dyln_fl50" "dyln_change_sec" "DOY" "crain_1d" "crain_2d" "crain_3d" "crain_7d"
"1117" "J393.B" "Midwest" 41.63 87.43 "S3604" "STIL" 182 109 687.735 589.26 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"1118" "J393.B" "Midwest" 41.63 87.43 "C1104" "CLMB" 189 112 596.55 349.76 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"1119" "J393.B" "Midwest" 41.63 87.43 "L3301" "LINC" 206 124 699.85 348.7 53.8 14.6171655137158 -105.776341959276 2019-07-26 0 0 0 53.8
"1120" "J393.B" "Midwest" 41.63 87.43 "M6813" "KBSM" 217 124 731.75 330 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"1121" "J393.B" "Midwest" 41.63 87.43 "B3110" "BRKG" 221 137 640.35 343.7 0 14.3511643485928 -151.709603902621 2019-08-10 5.1 5.1 5.1 5.1
"1122" "J394.A" "Midwest" 42.3 84.28 "P1822" "PKLE" 137 78 534.05 358.3 0 13.7058471016438 75.76015980748 2019-05-18 1.5 1.5 1.5 1.5
"1123" "J394.A" "Midwest" 42.3 84.28 "T2820" "TMPL" 149 88 542.7 428.03 23.37 13.9722090583669 56.7741769303346 2019-05-30 0.25 23.62 23.62 23.62
"1124" "J394.A" "Midwest" 42.3 84.28 "C6407" "CLMB" 182 116 491.5 322.33 0 14.8597691561382 -28.9236453888556 2019-07-02 0 0 0 0
"1125" "J394.A" "Midwest" 42.3 84.28 "S1718" "STIL" 182 102 710.52 630.16 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"1126" "J394.A" "Midwest" 42.3 84.28 "L1812" "LINC" 190 126 491.4 287 2.8 14.9970734323631 -59.7603433394319 2019-07-10 0 1.8 1.8 2.8
"1127" "J394.A" "Midwest" 42.3 84.28 "M5213" "KBSM" 193 123 462.2 296 0 15.0786819304937 -73.2171271304018 2019-07-13 0 0 0 0
"1128" "J394.A" "Midwest" 42.3 84.28 "F1507" "FRMI" 197 128 593.1 280 45.9 14.9266213742991 -84.0637850858343 2019-07-17 0 25.1 25.1 45.9
"1129" "J394.A" "Midwest" 42.3 84.28 "B3002" "BRKG" 205 137 495.8 286 18.7 14.9602101125607 -117.240388290153 2019-07-25 0 0 0 18.7
"1130" "J394.B" "Midwest" 42.3 84.28 "K2216" "KING" 121 70 488.1 97.77 0 13.1900232041143 84.0614410422063 2019-05-02 0 0 0 0
"1131" "J394.B" "Midwest" 42.3 84.28 "P4613" "PKLE" 129 77 458.85 355 83.1 13.5267198982283 86.3849417469268 2019-05-10 0 0.3 36.9 83.1
"1132" "J394.B" "Midwest" 42.3 84.28 "T1206" "TMPL" 144 88 469.605 404.66 5.85 13.8879891152219 66.2445372897558 2019-05-25 0 0 0 5.85
"1133" "J394.B" "Midwest" 42.3 84.28 "C6918" "CLMB" 181 112 489.85 325.12 0 14.8678035020796 -25.5838598608626 2019-07-01 0 0 0 0
"1134" "J394.B" "Midwest" 42.3 84.28 "L3204" "LINC" 192 126 515.45 287 2.8 14.9611321821005 -66.3218730553169 2019-07-12 0 0 0 2.8
"1135" "J394.B" "Midwest" 42.3 84.28 "M4205" "KBSM" 196 121 500.15 313 0 15.0122239225446 -82.9550627262741 2019-07-16 8 8 8 8
"1136" "J394.B" "Midwest" 42.3 84.28 "B1417" "BRKG" 200 135 472.95 269.8 18 15.1151500655327 -102.658118726277 2019-07-20 13.7 16.2 18 31.7
"1137" "J395.A" "Midwest" 42.5 82.57 "K2701" "KING" 123 56 594.95 102.84 0 13.2360280496422 82.3814894140938 2019-05-04 28.45 28.45 28.45 28.45
"1138" "J395.A" "Midwest" 42.5 82.57 "P5608" "PKLE" 136 65 586.25 368.7 3.3 13.6848026128083 77.2216964031642 2019-05-17 0 0 0 3.3
"1139" "J395.A" "Midwest" 42.5 82.57 "T1615" "TMPL" 151 86 578.605 434.38 29.72 14.0020686295915 52.7263355880351 2019-06-01 0 6.1 6.35 29.72
"1140" "J395.A" "Midwest" 42.5 82.57 "C1614" "CLMB" 186 112 557.9 349.76 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"1141" "J395.A" "Midwest" 42.5 82.57 "M5017" "KBSM" 205 126 607.95 326 19 14.7679900556702 -108.685759921882 2019-07-25 0 0 0 19
"1142" "J395.A" "Midwest" 42.5 82.57 "F3113" "FRMI" 207 128 725.4 322.6 2 14.6503490468191 -111.075381009289 2019-07-27 0 0 0 2
"1143" "J395.A" "Midwest" 42.5 82.57 "B1518" "BRKG" 207 135 528.4 288 4.5 14.8928538995335 -122.549886409993 2019-07-27 0 2 2 4.5
"1144" "J395.A" "Midwest" 42.5 82.57 "L1409" "LINC" 208 128 715.2 341.6 29.7 14.5564601139837 -110.412964917818 2019-07-28 0 0 0 29.7
"1145" "J395.A" "Midwest" 42.5 82.57 "F3904" "FRMI" 220 126 883 340.9 4.6 14.1965544915265 -136.55937332491 2019-08-09 0 0 0 4.6
"1146" "J395.B" "Midwest" 42.5 82.57 "P4406" "PKLE" 122 77 381.7 189.1 4.6 13.3523256816272 93.769522897869 2019-05-03 82.8 86.6 86.9 87.4
"1147" "J395.B" "Midwest" 42.5 82.57 "C6420" "CLMB" 180 112 475.95 325.12 0 14.8749101298187 -22.2212006650203 2019-06-30 0 0 0 0
"1148" "J395.B" "Midwest" 42.5 82.57 "M5411" "KBSM" 193 119 462.2 356 0 15.0786819304937 -73.2171271304018 2019-07-13 0 0 0 0
"1149" "J395.B" "Midwest" 42.5 82.57 "B1318" "BRKG" 207 137 514.05 288 4.5 14.8928538995335 -122.549886409993 2019-07-27 0 2 2 4.5
"1150" "J396.A" "Midwest" 43.8 91.83 "K1103" "KING" 140 86 613.2 149.07 0.25 13.5803470038406 63.017058821287 2019-05-21 0 0 0 0.25
"1151" "J396.A" "Midwest" 43.8 91.83 "P7418" "PKLE" 146 83 644.55 363.9 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"1152" "J396.A" "Midwest" 43.8 91.83 "C5221" "CLMB" 189 116 583.65 346.97 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"1153" "J396.A" "Midwest" 43.8 91.83 "S2619" "STIL" 195 161 478.725 74.92 0 14.4083856954134 -61.5552297435194 2019-07-15 0 0 0 0
"1154" "J396.A" "Midwest" 43.8 91.83 "L1813" "LINC" 200 128 628.4 287.8 6.6 14.7830472494685 -90.338431329765 2019-07-20 0 0 0 6.6
"1155" "J396.A" "Midwest" 43.8 91.83 "M2216" "KBSM" 203 136 583.95 287 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"1156" "J396.A" "Midwest" 43.8 91.83 "B1901" "BRKG" 214 140 570.4 305 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"1157" "J396.A" "Midwest" 43.8 91.83 "T1305" "TMPL" 247 95 2107.525 642.83 0 12.7369858801096 -108.697233742419 2019-09-05 0 0 0 0
"1158" "J400.A" "Midwest" 42.93 78.18 "P1619" "PKLE" 192 80 1415.1 499.2 9.7 13.9917255095338 -42.7251476399448 2019-07-12 0 0 0 9.7
"1159" "J400.A" "Midwest" 42.93 78.18 "M6816" "KBSM" 217 130 720.9 300 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"1160" "J403.A" "Midwest" 44.02 91.48 "P4605" "PKLE" 128 72 465.8 363.8 165.6 13.5027240810764 87.5452171966231 2019-05-09 0.3 36.9 83.1 165.9
"1161" "J403.A" "Midwest" 44.02 91.48 "C1410" "CLMB" 184 116 520.45 322.33 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"1162" "J403.A" "Midwest" 44.02 91.48 "S2512" "STIL" 189 116 763.32 576.05 11.43 14.5001890984767 -45.736926630525 2019-07-09 0 0 0 11.43
"1163" "J403.A" "Midwest" 44.02 91.48 "M6603" "KBSM" 198 120 527.85 338 8 14.9635537749594 -89.1353426794488 2019-07-18 3 3 11 11
"1164" "J403.B" "Midwest" 44.02 91.48 "P1209" "PKLE" 124 55 480.2 284.8 87.4 13.4036170454726 91.8316681057604 2019-05-05 0 0 82.8 87.4
"1165" "J403.B" "Midwest" 44.02 91.48 "T2709" "TMPL" 135 72 413.1 393.48 19.05 13.7055207796566 80.8176937038318 2019-05-16 0 0 4.06 19.05
"1166" "J403.B" "Midwest" 44.02 91.48 "S3705" "STIL" 182 98 739.195 630.16 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"1167" "J403.B" "Midwest" 44.02 91.48 "C2615" "CLMB" 184 116 520.45 322.33 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"1168" "J403.B" "Midwest" 44.02 91.48 "L3413" "LINC" 196 126 566.9 287 0 14.8786992316213 -78.7982934348435 2019-07-16 5.1 5.1 5.1 5.1
"1169" "J403.B" "Midwest" 44.02 91.48 "M6711" "KBSM" 203 119 596.05 386 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"1170" "J403.B" "Midwest" 44.02 91.48 "B2012" "BRKG" 214 137 576.65 343.4 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"1171" "J406.A" "Midwest" 43.47 89.43 "P6620" "PKLE" 137 81 517.55 358.3 0 13.7058471016438 75.76015980748 2019-05-18 1.5 1.5 1.5 1.5
"1172" "J406.A" "Midwest" 43.47 89.43 "T2110" "TMPL" 189 72 1194.64 660.76 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"1173" "J406.A" "Midwest" 43.47 89.43 "C1606" "CLMB" 190 112 610.75 350.78 25.66 14.7630918848192 -54.517384230315 2019-07-10 0 1.02 1.02 25.66
"1174" "J406.A" "Midwest" 43.47 89.43 "S2803" "STIL" 198 137 780.065 397.49 0 14.3529917757603 -68.8857913332726 2019-07-18 0 0 0 0
"1175" "J406.A" "Midwest" 43.47 89.43 "L3307" "LINC" 210 144 689.65 285.5 4.6 14.4932845060435 -114.796123082407 2019-07-30 0 4.6 4.6 4.6
"1176" "J406.A" "Midwest" 43.47 89.43 "M5807" "KBSM" 217 123 731.75 330 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"1177" "J406.A" "Midwest" 43.47 89.43 "B1203" "BRKG" 226 137 680.35 350.8 7.1 14.1341639907875 -159.069858753121 2019-08-15 0 0 1.5 7.1
"1178" "J407.A" "Midwest" 42.57 90.4 "C6410" "CLMB" 184 112 533.35 325.12 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"1179" "J407.A" "Midwest" 42.57 90.4 "M5610" "KBSM" 214 125 698.85 330 4 14.4669873822673 -128.974924670499 2019-08-03 0 0 0 4
"1180" "J407.B" "Midwest" 42.57 90.4 "P6422" "PKLE" 140 86 520.65 359.8 1.5 13.7664370187012 71.1429651269512 2019-05-21 4.1 4.1 4.1 5.6
"1181" "J407.B" "Midwest" 42.57 90.4 "C2606" "CLMB" 184 116 520.45 322.33 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"1182" "J409.B" "Midwest" 43.2 90.45 "P5802" "PKLE" 139 77 568.3 359.8 1.5 13.7466750839437 72.7208383076665 2019-05-20 0 0 1.5 1.5
"1183" "J409.B" "Midwest" 43.2 90.45 "C1210" "CLMB" 206 116 796.95 389.65 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"1184" "J409.B" "Midwest" 43.2 90.45 "M1418" "KBSM" 217 124 731.75 330 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"1185" "J412.A" "Midwest" 42.55 87.8 "P6821" "PKLE" 125 52 497.3 286.3 87.4 13.4288426638672 90.8122262208295 2019-05-06 0 0 0 87.4
"1186" "J412.A" "Midwest" 42.55 87.8 "C2812" "CLMB" 184 112 533.35 325.12 0 14.8409463954446 -35.524039585718 2019-07-04 22.1 22.1 22.1 22.1
"1187" "J412.A" "Midwest" 42.55 87.8 "M3415" "KBSM" 200 124 559.3 308 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"1188" "J415.B" "Midwest" 44.33 89.6 "P6001" "PKLE" 137 71 563.65 367.7 0 13.7058471016438 75.76015980748 2019-05-18 1.5 1.5 1.5 1.5
"1189" "J415.B" "Midwest" 44.33 89.6 "T2715" "TMPL" 142 79 489.42 404.66 32.52 13.85069260343 69.7618140715392 2019-05-23 0 0 4.97 32.52
"1190" "J415.B" "Midwest" 44.33 89.6 "S2502" "STIL" 193 126 770.285 482.33 0 14.44187938518 -56.4458469257744 2019-07-13 0 0 0 0
"1191" "J415.B" "Midwest" 44.33 89.6 "C3606" "CLMB" 199 116 713.5 358.41 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"1192" "J415.B" "Midwest" 44.33 89.6 "L3314" "LINC" 206 120 699.85 351.5 53.8 14.6171655137158 -105.776341959276 2019-07-26 0 0 0 53.8
"1193" "J415.B" "Midwest" 44.33 89.6 "M3407" "KBSM" 212 127 678.9 330 4 14.5380871129508 -124.928887733419 2019-08-01 0 0 0 4
"1194" "J415.B" "Midwest" 44.33 89.6 "B2414" "BRKG" 217 137 607.85 343.7 0.3 14.516913405713 -144.737105560407 2019-08-06 0 0 0 0.3
"1195" "J416.A" "Atlantic" 40.6 74.13 "P4610" "PKLE" 181 82 1207.75 489.2 37.9 14.0886567069036 -18.0024083683556 2019-07-01 0 11.9 22.6 37.9
"1196" "J416.A" "Atlantic" 40.6 74.13 "K1308" "KING" 182 102 1201 247.37 0.25 13.8604504713942 -17.9915616263422 2019-07-02 0 0 0 0.25
"1197" "J416.A" "Atlantic" 40.6 74.13 "C3003" "CLMB" 206 122 781.5 333.76 31.24 14.4159384595009 -96.7903197542697 2019-07-26 0 0 0 31.24
"1198" "J416.A" "Atlantic" 40.6 74.13 "S2914" "STIL" 219 137 1109.815 472.93 66.8 13.8212937460803 -107.954992516568 2019-08-08 12.95 12.95 12.95 79.75
"1199" "J416.A" "Atlantic" 40.6 74.13 "L4207" "LINC" 236 136 1002.55 352.1 7.6 13.5059829126417 -151.480139659898 2019-08-25 0 0 0 7.6
"1200" "J416.A" "Atlantic" 40.6 74.13 "B2718" "BRKG" 242 151 761.2 341.3 21.7 13.3868233537279 -174.459726738912 2019-08-31 1.5 1.5 1.5 23.2
"1201" "J416.A" "Atlantic" 40.6 74.13 "M5212" "KBSM" 249 135 985 340 5 12.9813945772064 -166.694721398905 2019-09-07 0 1 1 5
"1202" "J416.A" "Atlantic" 40.6 74.13 "T1503" "TMPL" 269 102 2422.205 610.72 0 12.0562742758235 -112.605091999071 2019-09-27 0 0 0 0
"1203" "J416.B" "Atlantic" 40.6 74.13 "K2214" "KING" 126 58 628.35 130.53 28.45 13.3031726201132 79.6392785810184 2019-05-07 16.76 16.76 16.76 45.21
"1204" "J416.B" "Atlantic" 40.6 74.13 "T2920" "TMPL" 154 77 670.785 434.38 29.72 14.0425086568061 46.3954127807717 2019-06-04 0 0 0 29.72
"1205" "J416.B" "Atlantic" 40.6 74.13 "P3810" "PKLE" 158 81 847.5 403.8 27.7 14.0353629655423 36.4819861356935 2019-06-08 0 0 14.7 27.7
"1206" "J416.B" "Atlantic" 40.6 74.13 "C1103" "CLMB" 196 119 666.8 345.7 0 14.6550394004226 -71.9571670988621 2019-07-16 0.51 0.51 0.51 0.51
"1207" "J416.B" "Atlantic" 40.6 74.13 "F1301" "FRMI" 211 140 745.9 267.7 2.8 14.5206124313411 -120.045321668159 2019-07-31 0 0 2.8 2.8
"1208" "J416.B" "Atlantic" 40.6 74.13 "S2419" "STIL" 212 109 1150.14 609.08 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"1209" "J416.B" "Atlantic" 40.6 74.13 "L2607" "LINC" 218 128 822.2 346.2 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"1210" "J416.B" "Atlantic" 40.6 74.13 "M4419" "KBSM" 219 129 746.8 318 4 14.2801693754883 -137.994395133268 2019-08-08 3 3 7 7
"1211" "J416.B" "Atlantic" 40.6 74.13 "B2614" "BRKG" 224 137 665.2 349.3 5.6 14.2221586445353 -156.296804965788 2019-08-13 1.5 2 2 7.1
"1212" "J416.B" "Atlantic" 40.6 74.13 "B2802" "BRKG" 228 142 686.25 321 12.4 14.0447186403959 -161.628133885996 2019-08-17 0.3 10.7 10.7 12.7
"1213" "J418.A" "Atlantic" 39.61 76.15 "P5202" "PKLE" 146 53 762.5 378.3 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"1214" "J418.A" "Atlantic" 39.61 76.15 "T2017" "TMPL" 156 81 683.1 441.63 13.35 14.0664624275973 42.013665229377 2019-06-06 10.28 17.53 17.53 23.63
"1215" "J418.A" "Atlantic" 39.61 76.15 "C6009" "CLMB" 207 112 821.25 392.44 27.94 14.3884488908568 -98.9624471189003 2019-07-27 0 0 0 27.94
"1216" "J418.A" "Atlantic" 39.61 76.15 "S1208" "STIL" 212 100 1186.905 649.98 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"1217" "J418.A" "Atlantic" 39.61 76.15 "F3710" "FRMI" 217 130 839.75 289.3 0 14.3090070631401 -131.595231859409 2019-08-06 4.6 4.6 4.6 4.6
"1218" "J418.A" "Atlantic" 39.61 76.15 "B1405" "BRKG" 233 140 725.6 368.8 56.4 13.8154946576491 -167.159044013675 2019-08-22 0 0 0 56.4
"1219" "J418.A" "Atlantic" 39.61 76.15 "L1406" "LINC" 238 122 1034.05 399.8 7.6 13.421174660914 -153.034701548427 2019-08-27 33 33 33 40.6
"1220" "J418.A" "Atlantic" 39.61 76.15 "M2805" "KBSM" 247 124 987.3 378 4 13.0738791979669 -165.779093062093 2019-09-05 0 0 1 4
"1221" "J418.B" "Atlantic" 39.61 76.15 "P6012" "PKLE" 177 74 1174.2 451.6 10 14.1046973720519 -8.45606503874023 2019-06-27 15 15.3 15.3 25
"1222" "J418.B" "Atlantic" 39.61 76.15 "K2803" "KING" 177 105 1082.95 247.37 15.74 13.8796241999357 -7.47260301132826 2019-06-27 0 0.25 15.74 15.74
"1223" "J418.B" "Atlantic" 39.61 76.15 "S3620" "STIL" 212 123 1079.31 541.77 0 14.0227166656358 -97.3286474037735 2019-08-01 0.25 0.25 0.25 0.25
"1224" "J418.B" "Atlantic" 39.61 76.15 "C4020" "CLMB" 218 119 924.5 419.62 0 14.0507219098991 -119.157906152061 2019-08-07 0 0 0 0
"1225" "J418.B" "Atlantic" 39.61 76.15 "F2908" "FRMI" 220 143 840.95 250.7 4.6 14.1965544915265 -136.55937332491 2019-08-09 0 0 0 4.6
"1226" "J418.B" "Atlantic" 39.61 76.15 "T2109" "TMPL" 223 93 1691.895 642.46 0 13.420031316295 -93.0373414194783 2019-08-12 0 0 0 0
"1227" "J418.B" "Atlantic" 39.61 76.15 "L2706" "LINC" 246 134 1087.1 388.9 1.3 13.0745806394372 -157.965751111602 2019-09-04 0 0 0 1.3
"1228" "J418.B" "Atlantic" 39.61 76.15 "B3413" "BRKG" 247 149 791.6 343.3 2 13.1420566971595 -177.312880061717 2019-09-05 0 0 0 2
"1229" "J418.B" "Atlantic" 39.61 76.15 "M4217" "KBSM" 247 135 976.45 339 4 13.0738791979669 -165.779093062093 2019-09-05 0 0 1 4
"1230" "J420.A" "Midwest" 43 86 "P2401" "PKLE" 165 72 990.8 440.1 27.2 14.0886148089672 20.4199006713374 2019-06-15 0 0 0 27.2
"1231" "J420.B" "Midwest" 43 86 "P7215" "PKLE" 121 68 420.7 195.7 0.8 13.3262785919333 94.6891026935717 2019-05-02 3.8 4.1 4.6 4.6
"1232" "J420.B" "Midwest" 43 86 "S2703" "STIL" 182 123 616.905 521.95 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"1233" "J420.B" "Midwest" 43 86 "L1208" "LINC" 196 134 561.95 243.1 0 14.8786992316213 -78.7982934348435 2019-07-16 5.1 5.1 5.1 5.1
"1234" "J420.B" "Midwest" 43 86 "M5021" "KBSM" 203 124 596.05 326 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"1235" "J420.B" "Midwest" 43 86 "B2810" "BRKG" 214 135 591 343.4 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"1236" "J421.A" "Midwest" 43.09 86.25 "K2714" "KING" 119 58 530.2 102.08 2.79 13.1431010086392 85.6275427560483 2019-04-30 0 0 0 2.79
"1237" "J421.A" "Midwest" 43.09 86.25 "P3805" "PKLE" 187 73 1347.45 490 0.3 14.0450984509943 -31.8447099571642 2019-07-07 0 0 0 0.3
"1238" "J421.A" "Midwest" 43.09 86.25 "L3302" "LINC" 218 134 822.2 308.1 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"1239" "J421.A" "Midwest" 43.09 86.25 "T2801" "TMPL" 273 88 2572.22 662.78 0 11.9312059169274 -112.504264531461 2019-10-01 0 0 0 0
"1240" "J421.B" "Midwest" 43.09 86.25 "P5804" "PKLE" 142 68 662.05 374.3 5.6 13.80460294573 67.8710151162321 2019-05-23 0 0 4.1 5.6
"1241" "J421.B" "Midwest" 43.09 86.25 "C5014" "CLMB" 213 119 869.45 419.62 32.26 14.211725606504 -110.803261422527 2019-08-02 0 0 3.3 32.26
"1242" "J422.B" "Atlantic" 40.68 74.01 "P1609" "PKLE" 146 65 743.65 374.3 4.1 13.8752043500388 60.8675473457602 2019-05-27 0 0 0 4.1
"1243" "J422.B" "Atlantic" 40.68 74.01 "S3108" "STIL" 198 98 986.395 641.59 0 14.3529917757603 -68.8857913332726 2019-07-18 0 0 0 0
"1244" "J422.B" "Atlantic" 40.68 74.01 "C3407" "CLMB" 203 116 769.05 389.65 41.15 14.4947233403686 -89.9305705717403 2019-07-23 0 21.84 27.94 41.15
"1245" "J422.B" "Atlantic" 40.68 74.01 "L2911" "LINC" 218 134 822.2 308.1 0 14.2186325300416 -129.876038258745 2019-08-07 3.8 3.8 3.8 3.8
"1246" "J422.B" "Atlantic" 40.68 74.01 "M6601" "KBSM" 224 126 797.6 337 3 14.0820575613756 -145.552580036365 2019-08-13 0 0 0 3
"1247" "J422.B" "Atlantic" 40.68 74.01 "B1211" "BRKG" 226 142 674.1 310.6 7.1 14.1341639907875 -159.069858753121 2019-08-15 0 0 1.5 7.1
"1248" "J424.A" "Gulf" 34.13 89.03 "P4809" "PKLE" 196 44 1604.7 517.9 0 13.9385411952568 -50.8848609730457 2019-07-16 0 0 0 0
"1249" "J424.A" "Gulf" 34.13 89.03 "K2808" "KING" 212 58 2092.9 331.66 2.03 13.473160504577 -68.8743181237477 2019-08-01 0 0 0 2.03
"1250" "J424.A" "Gulf" 34.13 89.03 "T3004" "TMPL" 214 56 1644.91 664.23 0 13.641628601562 -82.5925031687298 2019-08-03 0.48 0.48 0.48 0.48
"1251" "J424.A" "Gulf" 34.13 89.03 "F3314" "FRMI" 239 149 991.8 249 17.5 13.4102589353567 -157.614133978957 2019-08-28 0 0 17.5 17.5
"1252" "J424.A" "Gulf" 34.13 89.03 "M2413" "KBSM" 256 135 1044.9 375 35 12.6543729598405 -169.137075527042 2019-09-14 0 12 17 35
"1253" "J426.A" "Atlantic" 40.61 74.08 "P2221" "PKLE" 149 74 729.4 363.9 0 13.9228122437395 55.2241169652923 2019-05-30 12.2 12.2 12.2 12.2
"1254" "J426.A" "Atlantic" 40.61 74.08 "C3220" "CLMB" 199 119 709.85 356.12 10.42 14.5905823740938 -79.990369546509 2019-07-19 0 0 9.91 10.42
"1255" "J426.A" "Atlantic" 40.61 74.08 "M5816" "KBSM" 217 136 719.65 291 0 14.3563655510715 -134.569647903288 2019-08-06 4 4 4 4
"1256" "J427.A" "Atlantic" 40.62 74.18 "P6801" "PKLE" 153 81 770.6 376.1 12.2 13.9786531813311 47.2089433414425 2019-06-03 0 0 0 12.2
"1257" "J427.A" "Atlantic" 40.62 74.18 "C1108" "CLMB" 189 119 580 344.68 24.64 14.7782356026609 -51.4489732527885 2019-07-09 1.02 1.02 1.02 25.66
"1258" "J427.A" "Atlantic" 40.62 74.18 "T3005" "TMPL" 189 81 1169.395 639.42 17.12 14.0778474869864 -37.3058325244664 2019-07-09 0 16.26 16.26 17.12
"1259" "J427.A" "Atlantic" 40.62 74.18 "S2113" "STIL" 193 98 906.91 641.59 0 14.44187938518 -56.4458469257744 2019-07-13 0 0 0 0
"1260" "J427.A" "Atlantic" 40.62 74.18 "M2813" "KBSM" 203 123 596.05 326 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
"1261" "J427.A" "Atlantic" 40.62 74.18 "L2004" "LINC" 204 138 647.3 301 53.8 14.6752596139019 -100.884661244781 2019-07-24 0 0 29.7 53.8
"1262" "J427.A" "Atlantic" 40.62 74.18 "B3218" "BRKG" 214 137 576.65 343.4 55.4 14.6359217188168 -138.820396647834 2019-08-03 0.3 0.3 0.3 55.7
"1263" "J427.B" "Atlantic" 40.62 74.18 "P7207" "PKLE" 141 81 578.1 363.9 5.6 13.7857498859755 69.5263221875621 2019-05-22 0 4.1 4.1 5.6
"1264" "J427.B" "Atlantic" 40.62 74.18 "K2402" "KING" 147 100 622 86.6 0 13.6911640483097 52.2398630361295 2019-05-28 0 0 0 0
"1265" "J427.B" "Atlantic" 40.62 74.18 "T1409" "TMPL" 156 88 640.02 441.63 13.35 14.0664624275973 42.013665229377 2019-06-06 10.28 17.53 17.53 23.63
"1266" "J427.B" "Atlantic" 40.62 74.18 "C1402" "CLMB" 186 116 545 346.97 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"1267" "J427.B" "Atlantic" 40.62 74.18 "M1010" "KBSM" 200 130 548.45 278 12 14.9115581035165 -95.0558907973651 2019-07-20 4 5 8 16
"1268" "J427.B" "Atlantic" 40.62 74.18 "L3602" "LINC" 200 134 628.4 249.7 6.6 14.7830472494685 -90.338431329765 2019-07-20 0 0 0 6.6
"1269" "J427.B" "Atlantic" 40.62 74.18 "B1008" "BRKG" 210 137 546.1 343.4 57.4 14.786572639808 -129.957638948349 2019-07-30 0 53.6 55.4 57.4
"1270" "J428.B" "Atlantic" 40.72 73.58 "K2209" "KING" 128 84 474.2 132.82 45.46 13.3465952588357 77.6574653530169 2019-05-09 0 0.25 17.01 45.46
"1271" "J428.B" "Atlantic" 40.72 73.58 "P6414" "PKLE" 133 58 557.2 371.2 40.2 13.6192760895167 81.3754782223029 2019-05-14 0 0 0 40.2
"1272" "J428.B" "Atlantic" 40.72 73.58 "T1623" "TMPL" 151 88 568.47 434.38 29.72 14.0020686295915 52.7263355880351 2019-06-01 0 6.1 6.35 29.72
"1273" "J428.B" "Atlantic" 40.72 73.58 "S2210" "STIL" 182 96 750.985 632.19 0 14.5726454450079 -25.6915635058157 2019-07-02 0 0 0 0
"1274" "J428.B" "Atlantic" 40.72 73.58 "C2821" "CLMB" 186 112 557.9 349.76 24.64 14.8185070458734 -42.0020874776981 2019-07-06 0 2.54 24.64 24.64
"1275" "J428.B" "Atlantic" 40.72 73.58 "F3323" "FRMI" 203 128 682.8 322.6 42.6 14.7696826549389 -101.055061033902 2019-07-23 0 0 2 42.6
"1276" "J428.B" "Atlantic" 40.72 73.58 "M6706" "KBSM" 203 129 589.45 310 22 14.8276514413897 -103.436755216518 2019-07-23 0 0 14 22
