PLANT_ID,LIBRARY,LIB_GROWN,LIB_BIOCLIM,Genetic_subpop_50per,Genetic_subpop_95per,Texas_Q,Eastcoast_Q,Midwest_DA,Ecotype,Ecotype_PC1,UP_ecotype,TX_ecotype,CO_ecotype,LIB_CLIMATE,LIB_PHENO,LIB_ACC,LIB_NOTES,PLOIDY,COLLECTION_TYPE,COLLECTION_METHOD,COLLECTOR,STATE,COUNTY,LATITUDE,LONGITUDE,ELEVATION,NOTE_LATLONG,LOCALITY,TAXON,HABITAT,COLL_DATE
J351.B,IGPL,Y,Y,Midwest,Midwest,NA,NA,1,Upland,150.732903751622,0.864871023872762,0.00513766934203775,0.1299913067852,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Marion,40.7318833,-83.0926167,291,NA,Total Prairie Size- 4.5ha,Panicum virgatum,NA,2010-01-01 00:00:00
J351.C,IIJF,Y,Y,Midwest,Midwest,NA,NA,1,Upland,270.990943431591,0.985384956040503,7.94317580042879e-4,0.0138207263794543,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Marion,40.7318833,-83.0926167,291,NA,Total Prairie Size- 4.5ha,Panicum virgatum,NA,2010-01-01 00:00:00
J352.A,IHWF,Y,Y,Midwest,Midwest,NA,NA,1,Upland,164.409225143047,0.924632186364305,0.00253839738942771,0.0728294162462676,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Madison ,39.8391167,-83.5731,349,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J352.B,IHWZ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,231.357901506801,0.963179385484953,0.00154134374004259,0.0352792707750049,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Madison ,39.8391167,-83.5731,349,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J352.C,IHXS,Y,Y,Midwest,Midwest,NA,NA,1,Upland,194.233941153154,0.978477749233966,0.00119140094822959,0.0203308498178044,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Madison ,39.8391167,-83.5731,349,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J353.A,IIJG,Y,Y,Midwest,Midwest,NA,NA,1,Upland,260.32028339603,0.988553351844411,0.00140730923106063,0.0100393389245283,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Clark,39.8542833,-83.5308,343,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J353.B,IGPX,Y,Y,Midwest,Midwest,NA,NA,1,Upland,217.815043183293,0.982828671451314,0.00109070313980468,0.0160806254088813,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Clark,39.8542833,-83.5308,343,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J353.C,IHYL,Y,Y,Midwest,Midwest,NA,NA,1,Upland,210.953736930948,0.973519178021794,0.00134267166655923,0.0251381503116466,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Ohio,Clark,39.8542833,-83.5308,343,NA,Total Prairie Size- ~2ha,Panicum virgatum,NA,2009-01-01 00:00:00
J354.B,IIJH,Y,Y,Midwest,Midwest,NA,NA,1,Upland,249.435924586514,0.986261478925933,8.79150912639653e-4,0.0128593701614273,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Grundy,41.35965,-88.3254333,161,NA,Site 3. Total Prairie Size - 1027ha,Panicum virgatum,NA,2009-01-01 00:00:00
J354.C,IHYX,Y,Y,Midwest,Midwest,NA,NA,1,Upland,279.398202754629,0.981363331366285,8.97540301889637e-4,0.0177391283318255,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Grundy,41.35965,-88.3254333,161,NA,Site 3. Total Prairie Size - 1027ha,Panicum virgatum,NA,2009-01-01 00:00:00
J355.A,IGQQ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,218.501008596026,0.981171209371449,0.00109483866201107,0.0177339519665403,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3472833,-88.1386,170,NA,Site 1. Total Prairie Size- 7756ha,Panicum virgatum,NA,2009-01-01 00:00:00
J355.B,IIJI,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3472833,-88.1386,170,NA,Site 1. Total Prairie Size- 7756ha,Panicum virgatum,NA,2009-01-01 00:00:00
J355.C,IGRJ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,333.730935199729,0.9858215295018,7.70058913433822e-4,0.0134084115847659,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3472833,-88.1386,170,NA,Site 1. Total Prairie Size- 7756ha,Panicum virgatum,NA,2009-01-01 00:00:00
J357.B,IHZQ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,208.965946434808,0.98144186651332,0.00118078991707956,0.017377343569601,Y,Y,N,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3472833,-88.1386,170,NA,Total Prairie Size- 7756ha,Panicum virgatum,NA,2010-01-01 00:00:00
J357.C,IIJJ,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3472833,-88.1386,170,NA,Total Prairie Size- 7756ha,Panicum virgatum,NA,2010-01-01 00:00:00
J358.A,IGSD,Y,Y,Midwest,Midwest,NA,NA,1,Upland,342.879596798254,0.986746496387439,8.56794207866393e-4,0.0123967094046942,Y,Y,Y,NA,4X,Natural Collection,Field Seed Collection From Single Plant,A. Stottlemyer,Illinios,Will,41.3891833,-88.1946167,160,NA,Total Prairie Size- 2023ha,Panicum virgatum,NA,2010-01-01 00:00:00
J359.A,IENC,Y,Y,Midwest,Midwest,NA,NA,1,Coastal,111.250433645565,0.0832977560405635,0.00888441072590264,0.907817833233534,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Nebraska,Douglas,41.26881944,-96.17653611,345,NA,Site Stolley Prairie. Omaha(168th St. & Dodge St.),Panicum virgatum,Upland,2015-07-15 00:00:00
J359.B,IGNQ,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Nebraska,Douglas,41.26881944,-96.17653611,345,NA,Site Stolley Prairie. Omaha(168th St. & Dodge St.),Panicum virgatum,Upland,2015-07-15 00:00:00
J365.A,IEZI,Y,Y,Midwest,Midwest,NA,NA,1,Upland,165.350792757448,0.715941042097381,0.00647305681151196,0.277585901091107,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Atchison,40.5037222,-95.22027778,324,NA,Site Tarkio Prairie. 5.6 miles west of Elmo,Panicum virgatum,Lowland,2015-07-21 00:00:00
J365.B,IGPJ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,203.694395827824,0.921865778901276,0.00262634677407321,0.0755078743246509,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Atchison,40.5028611,-95.21866667,324,NA,Site Tarkio Prairie. 5.6 miles west of Elmo,Panicum virgatum,Lowland,2015-07-21 00:00:00
J368.A,IRUK,Y,Y,Midwest,Midwest,NA,NA,1,Upland,194.177701006591,0.985165233766311,0.0014392329530175,0.0133955332806719,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Michigan,Allegan,42.52775,-85.921825,NA,NA,Allegan State Game Area,Panicum virgatum,NA,NA
J368.B,IRUL,Y,Y,Midwest,Midwest,NA,NA,1,Upland,248.876171057712,0.984123423154333,8.29627528002028e-4,0.0150469493176646,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Michigan,Allegan,42.52775,-85.921825,NA,NA,Allegan State Game Area,Panicum virgatum,NA,NA
J368.C,IRUM,Y,Y,Midwest,Midwest,NA,NA,1,Upland,223.523646167525,0.986717180639037,0.0011141798488047,0.012168639512158,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,NA,Michigan,Allegan,42.52775,-85.921825,NA,NA,Allegan State Game Area,Panicum virgatum,NA,NA
J371.A,IGQD,Y,Y,Midwest,Midwest,NA,NA,1,Upland,249.475868421815,0.990635195383451,0.00208011643380573,0.00728468818274335,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Mason,44.0851278,-86.4375139,195,NA,NA,Panicum virgatum,NA,2008-01-01 00:00:00
J374.A,IGQN,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Allegan,42.6577222,-85.8898056,213,NA,A- Front of ST. B- Back of ST.,Panicum virgatum,NA,2009-03-10 00:00:00
J374.B,IGRH,Y,Y,Midwest,Midwest,NA,NA,0.997,Upland,221.495385733897,0.98082345751088,0.00103491449919283,0.0181416279899274,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Allegan,42.6577222,-85.8898056,213,NA,A- Front of ST. B- Back of ST.,Panicum virgatum,NA,2009-03-10 00:00:00
J376.A,IEZJ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,260.69842918265,0.985816137869786,0.0012134887320559,0.0129703733981587,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2064167,184,NA,Grand Haven High School,Panicum virgatum,NA,2008-01-01 00:00:00
J376.B,IEZK,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2064167,184,NA,Grand Haven High School,Panicum virgatum,NA,2008-01-01 00:00:00
J376.C,IGSB,Y,Y,Midwest,Midwest,NA,NA,1,Upland,238.851678999246,0.988183587286933,0.00168884049959844,0.0101275722134684,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2064167,184,NA,Grand Haven High School,Panicum virgatum,NA,2008-01-01 00:00:00
J378.A,IEZL,Y,Y,Midwest,Midwest,NA,NA,1,Upland,183.831269291513,0.969121000559338,0.0013895113796826,0.0294894880609791,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2212222,190,NA,NA,Panicum virgatum,NA,2008-01-01 00:00:00
J378.B,IGNU,Y,Y,Midwest,Midwest,NA,NA,1,Upland,188.226063278846,0.987482940278679,0.00163983941775268,0.0108772203035688,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2212222,190,NA,NA,Panicum virgatum,NA,2008-01-01 00:00:00
J378.C,IIJK,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Ottawa,43.0086389,-86.2212222,190,NA,NA,Panicum virgatum,NA,2008-01-01 00:00:00
J379.A,IGPF,Y,Y,Midwest,Midwest,NA,NA,1,Upland,266.036880201229,0.986321522593126,9.44999388193325e-4,0.0127334780186807,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,St. Clair,42.6484083,-82.5286806,177,NA,Algonac State Park,Panicum virgatum,NA,NA
J379.B,IIJL,Y,Y,Midwest,Midwest,NA,NA,1,Upland,320.57691848793,0.988833973539766,0.00148145702357397,0.00968456943666016,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,St. Clair,42.6484083,-82.5286806,177,NA,Algonac State Park,Panicum virgatum,NA,NA
J380.B,IIJM,Y,Y,Midwest,Midwest,NA,NA,1,Upland,184.763582573161,0.988964796000053,0.00338340839589891,0.00765179560404815,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Mason,44.0570639,-86.5084083,180,NA,Ludington State Park,Panicum virgatum,NA,2008-01-01 00:00:00
J381.A,IGPZ,Y,Y,Midwest,Midwest,NA,NA,0.999,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Van Buren,42.334582,-86.300584,201,NA,Van Buren State Park,Panicum virgatum,NA,NA
J382.A,IIJN,Y,Y,Midwest,Midwest,NA,NA,1,Upland,281.157023053399,0.985390088801084,8.97927601126943e-4,0.0137119835977894,Y,Y,Y,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Van Buren,42.1823667,-85.825225,242,NA,Amtrak between Lawton and CR657. 30th and Nursery ST. 2.25mi from 30th.,Panicum virgatum,NA,2009-10-29 00:00:00
J382.B,IIJP,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,Unknown,D. Lowry,Michigan,Van Buren,42.1823667,-85.825225,242,NA,Amtrak between Lawton and CR657. 30th and Nursery ST. 2.25mi from 30th.,Panicum virgatum,NA,2009-10-29 00:00:00
J384.A,IGQS,Y,Y,Midwest,Midwest,NA,NA,0.994,Upland,154.445334151032,0.977407354255734,0.00113193674687652,0.0214607089973899,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.48164167,-93.22158333,323,NA,Site Hi Lonesome Prairie. 1.8 miles northwest of Cole Camp,Panicum virgatum,Upland,2015-08-16 00:00:00
J384.B,IGRL,Y,Y,Midwest,Midwest,NA,NA,0.999,Upland,194.864338939565,0.988005143958163,0.00177914006576777,0.0102157159760689,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.48164167,-93.22158333,323,NA,Site Hi Lonesome Prairie. 1.8 miles northwest of Cole Camp,Panicum virgatum,Upland,2015-08-16 00:00:00
J384.C,IHWP,Y,Y,Midwest,Midwest,NA,NA,0.994,Upland,160.651177688305,0.932367988919079,0.00224637259541816,0.065385638485503,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.48164167,-93.22158333,323,NA,Site Hi Lonesome Prairie. 1.8 miles northwest of Cole Camp,Panicum virgatum,Upland,2015-08-16 00:00:00
J385.A,IGRX,Y,Y,Midwest,Midwest,NA,NA,0.998,Upland,232.248949128148,0.99111450531226,0.00337706186798103,0.00550843281975865,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.53214167,-93.29148333,300,NA,Site Drovers Prairie. 4.1 miles west of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J385.B,IEZM,Y,Y,Midwest,Midwest,NA,NA,0.996,Upland,195.260080314788,0.989233037834503,0.00410258953861543,0.00666437262688187,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Benton,38.53214167,-93.29148333,300,NA,Site Drovers Prairie. 4.1 miles west of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J386.A,IEZN,Y,Y,Midwest,Midwest,NA,NA,0.998,Upland,198.943720019517,0.977606411547892,0.00182030046467298,0.0205732879874353,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.54838333,-93.25808611,301,NA,Site Paintbrush Prairie. 2.9 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J386.B,IHXI,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.54838333,-93.25808611,301,NA,Site Paintbrush Prairie. 2.9 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J386.C,IGNH,Y,Y,Midwest,Midwest,NA,NA,0.997,Upland,153.971953939232,0.982480566690422,0.00486577845992549,0.0126536548496529,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.54838333,-93.25808611,301,NA,Site Paintbrush Prairie. 2.9 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J387.A,IGPB,Y,Y,Midwest,Midwest,NA,NA,0.999,Upland,195.755045124871,0.98930752885273,0.00202835190669587,0.00866411924057441,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.55061667,-93.29858333,294,Combined J387-J388,Site Friendship Prairie. 4.9 miles northwest of Mora. Site Grandfather Prairie. 5.6 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J387.B,IIJQ,Y,Y,Midwest,Midwest,NA,NA,0.999,Upland,150.934684362939,0.973735636130598,0.00195915011204923,0.024305213757353,Y,Y,Y,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.55061667,-93.29858333,294,Combined J387-J388,Site Friendship Prairie. 4.9 miles northwest of Mora. Site Grandfather Prairie. 5.6 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J387.C,IGPU,Y,Y,Midwest,Midwest,NA,NA,0.993,Upland,162.757307730309,0.944342023722641,0.00294707194454449,0.0527109043328148,Y,Y,N,NA,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,T. Quedensley,Missouri,Pettis,38.55061667,-93.29858333,294,Combined J387-J388,Site Friendship Prairie. 4.9 miles northwest of Mora. Site Grandfather Prairie. 5.6 miles northwest of Mora,Panicum virgatum,Upland,2015-08-16 00:00:00
J390.A,IEND,Y,Y,Midwest,Midwest,NA,NA,0.946,Upland,208.042219295729,0.971154016182722,0.00135646017983904,0.0274895236374389,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Indiana,Tipton,40.3,-86.22,260,NA,Tipton,Panicum virgatum,NA,NA
J390.B,IIJR,Y,Y,Midwest,Midwest,NA,NA,0.985,Upland,86.1944231853084,0.920734025259968,0.00423730262481169,0.0750286721152202,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Indiana,Tipton,40.3,-86.22,260,NA,Tipton,Panicum virgatum,NA,NA
J393.A,IGQF,Y,Y,Midwest,Midwest,NA,NA,0.994,Upland,147.29384429503,0.687486157367663,0.00680812773627858,0.305705714896058,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Indiana,Lake,41.63,-87.43,180,NA,Lake,Panicum virgatum,NA,NA
J393.B,IEZP,Y,Y,Midwest,Midwest,NA,NA,0.995,Upland,218.101745861161,0.982301455948343,0.00134364807938122,0.0163548959722759,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Indiana,Lake,41.63,-87.43,180,NA,Lake,Panicum virgatum,NA,NA
J394.A,IGQZ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,294.691410731461,0.983804040494574,7.95131926946665e-4,0.0154008275784791,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Michigan,Jackson,42.3,-84.28,290,NA,Jackson,Panicum virgatum,NA,NA
J394.B,IHYC,Y,Y,Midwest,Midwest,NA,NA,1,Upland,323.121780556022,0.987069761865565,8.53269006750536e-4,0.0120769691276841,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Michigan,Jackson,42.3,-84.28,290,NA,Jackson,Panicum virgatum,NA,NA
J394.C,IJAU,Y,N,NA,NA,NA,NA,NA,Texas,-197.784175357618,0.00616870370101428,0.838441289647409,0.155390006651577,N,Y,N,low confidence pedigree,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Michigan,Jackson,42.3,-84.28,290,NA,Jackson,Panicum virgatum,NA,NA
J395.A,IENE,Y,Y,Admixed,Admixed,NA,NA,0.494,Upland,200.455295137662,0.985813622145468,0.00192303450779262,0.0122633433467396,Y,Y,N,"very high het compared to other j395 and different (but admixed assignment). May include, or not.",4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Michigan,Hansens Island,42.5,-82.57,174,NA,Hansens Island,Panicum virgatum,NA,NA
J395.B,IRUN,Y,Y,Midwest,Midwest,NA,NA,1,Upland,343.79482576824,0.985609569065001,7.35772971920274e-4,0.0136546579630785,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Michigan,Hansens Island,42.5,-82.57,174,NA,Hansens Island,Panicum virgatum,NA,NA
J396.A,IHYW,Y,Y,Midwest,Midwest,NA,NA,1,Upland,173.99390472625,0.974197284195125,0.00158137867334879,0.0242213371315262,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Minnesota,Fillmore,43.8,-91.83,300,NA,Fillmore,Panicum virgatum,NA,NA
J400.A,IGRS,Y,Y,Midwest,Midwest,NA,NA,0.953,Upland,216.573527133791,0.982091674060199,9.77372948988429e-4,0.0169309529908131,Y,Y,N,* Buffalo is midwest enuf for me. Manually giving pass.geo,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,New York,Genesee,42.93,-78.18,300,NA,Genesee,Panicum virgatum,NA,NA
J400.B,IIJT,N,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,Buffalo is midwest enuf for me. Manually giving pass.geo,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,New York,Genesee,42.93,-78.18,300,NA,Genesee,Panicum virgatum,NA,NA
J403.A,IENF,Y,Y,Midwest,Midwest,NA,NA,1,Upland,245.166575393776,0.983714779619322,9.12723563104425e-4,0.0153724968175734,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Trempealeau,44.02,-91.48,210,NA,Brady's Bluff 1. Trempealeau National Wildlife Refuge,Panicum virgatum,NA,NA
J403.B,IEZQ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,212.455577713852,0.954637373825648,0.00168855581559068,0.0436740703587611,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Trempealeau,44.02,-91.48,210,NA,Brady's Bluff 1. Trempealeau National Wildlife Refuge,Panicum virgatum,NA,NA
J406.A,IIJU,Y,Y,Midwest,Midwest,NA,NA,1,Upland,226.812785556783,0.981568638425081,0.00110739766148056,0.0173239639134382,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Columbia,43.47,-89.43,240,NA,Rocky Run 1,Panicum virgatum,NA,NA
J407.A,IENG,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Lafayette,42.57,-90.4,280,NA,Ipswich Prairie 1,Panicum virgatum,NA,NA
J407.B,IGNL,Y,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Lafayette,42.57,-90.4,280,NA,Ipswich Prairie 1,Panicum virgatum,NA,NA
J409.A,IIJW,N,Y,Midwest,Midwest,NA,NA,1,NA,NA,NA,NA,NA,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Grant,43.2,-90.45,210,NA,Blue River 1,Panicum virgatum,NA,NA
J409.B,IGNX,Y,Y,Midwest,Midwest,NA,NA,1,Upland,220.79468192877,0.983281488195955,0.00135789523036688,0.0153606165736781,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Grant,43.2,-90.45,210,NA,Blue River 1,Panicum virgatum,NA,NA
J412.A,IIJX,Y,Y,Midwest,Midwest,NA,NA,1,Upland,227.94026341187,0.990646000515408,0.0025262062486131,0.00682779323597858,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Kenosha,42.55,-87.8,180,NA,Chiwaukee 1,Panicum virgatum,NA,NA
J415.B,IGPQ,Y,Y,Midwest,Midwest,NA,NA,1,Upland,233.707248386105,0.984841827626743,0.0013763044747995,0.0137818678984571,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,Wisconsin,Portage,44.33,-89.6,320,NA,Prairie Nursery,Panicum virgatum,NA,NA
J416.A,IIKA,Y,Y,Eastcoast,Eastcoast,0,1,0,Coastal,-34.5273060669602,0.00869089714149649,0.015270109900466,0.976038992958038,Y,Y,N,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,New York,Richmond,40.6,-74.13,1,NA,Seaview,Panicum virgatum,NA,NA
J416.B,IGQJ,Y,Y,Eastcoast,Eastcoast,0,1,0,Upland,147.5326776032,0.915348625369074,0.00307691420253173,0.0815744604283945,Y,Y,Y,NA,4X,Natural Collection,"Dug up from established common garden at Cornell in Ithica, NY",Cornell,New York,Richmond,40.6,-74.13,1,NA,Seaview,Panicum virgatum,NA,NA
